FileName,Title,Author,License,Comments,URL
0413.jpg,IMG_6362,Carlos Andrés Restrepo Vergara,https://creativecommons.org/licenses/by-nc/2.0/,No Changes,https://www.flickr.com/photos/carlos_restrepo/3054957274/in/photolist-5DXsn9-7LjiyC-22hjvs-8t5ek5-7m9Pa4-siYfH-Foxd7k-CXsFko-qENFYa-J9NjVW-5DTbFB-5KoKmn-5KoKjt-Kc2sHc-aGGRzZ-K93bzh-acedu-9dFXW-aGGRcF-dpDEGR-axChvv-J9hUNT-ceT1Vo-xNcr1f-JfBtTZ-JfBtrX-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg
0414.jpg,Cold, wet, and a fucshia coat on a Melbourne Winter's day - Bourke Street,Alpha,https://creativecommons.org/licenses/by-nc/2.0/,No Changes,https://www.flickr.com/photos/avlxyz/27666555056/in/photolist-J9NjVW-5DTbFB-5KoKmn-5KoKjt-Kc2sHc-aGGRzZ-K93bzh-acedu-9dFXW-aGGRcF-dpDEGR-axChvv-J9hUNT-ceT1Vo-xNcr1f-JfBtTZ-JfBtrX-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv
0415.jpg,IMG_6363,Carlos Andrés Restrepo Vergara,https://creativecommons.org/licenses/by-nc/2.0/,No Changes,https://www.flickr.com/photos/carlos_restrepo/3054124073/in/photolist-5DTbFB-5KoKmn-5KoKjt-Kc2sHc-aGGRzZ-K93bzh-acedu-9dFXW-aGGRcF-dpDEGR-axChvv-J9hUNT-ceT1Vo-xNcr1f-JfBtTZ-JfBtrX-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP
0416.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28348107445/in/photolist-Kc2sHc-aGGRzZ-K93bzh-acedu-9dFXW-aGGRcF-dpDEGR-axChvv-J9hUNT-ceT1Vo-xNcr1f-JfBtTZ-JfBtrX-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J
0417.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732337963/in/photolist-JfBtTZ-JfBtrX-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr
0418.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732336453/in/photolist-JfBtrX-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9
0419.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732328433/in/photolist-JfBr4F-Dd872G-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3
0420.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28314296536/in/photolist-K93aUu-AqFRdu-Kc2qR6-rmDauk-McKCNT-rHUpkj-22gdcW-K5FkGp-HbXXRf-w78NNe-K2QC5G-JfyABz-K2QBDS-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL
0421.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732332443/in/photolist-JfBsfP-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF
0422.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28269600981/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0423.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28348103815/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0424.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28348110485/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0425.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732331803/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0426.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732334383/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0427.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28314300126/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0428.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28348111415/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0429.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27731918204/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0430.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28314295886/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0431.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28269604091/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0432.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28269602811/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0433.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/27732336833/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
0434.jpg,Rainy Oslo july 2016,Roberto Maldeno,https://creativecommons.org/licenses/by-nc-nd/2.0/,No Changes,https://www.flickr.com/photos/maldeno/28244647482/in/photolist-K566tt-Kc2rCB-GzPR6-Kc2tBB-JfBs4M-Jfwr4m-JfyzTF-JfBsQg-K93bYo-Kc2tTD-Jfzk7L-K93aHh-JfwqQq-K567p6-Kc2r4a-K56722-JfBtyv-Kc2vmP-JfBufR-Jfzj9o-K2QJ3J-JL3Dsw-JfyAmV-JL6j3d-K2TcEJ-K93ao9-JfBqD2-K2QCWS-K2QCGd-J9iacT-Mfac22-LpHJCr-LYdRY9-MKDMc3-LUSJ1v-vgbHbL-tgcazp-tfT147-sYxL3m-sYyRBY-ejdCdh-cVCgtd-8XL6HF-8vjFTU-8uosCR-7Ljoso-75KxLa-5vfHt4-27V1eF-22gddE
