0.56263,0.59503,0.72221,0.69674,0.71403,0.58006,0.55529,0.64907,0.6402,0.57767
0.86975,0.8575,0.9472,0.93877,0.94611,0.83708,0.78785,0.78609,0.88144,0.87309
0.6787,0.69238,0.74797,0.71347,0.68625,0.6613,0.66015,0.68269,0.69127,0.66253
0.74324,0.7495,0.80642,0.77538,0.73939,0.74698,0.72991,0.78091,0.66571,0.63199
0.76385,0.78871,0.83681,0.76119,0.73405,0.78045,0.77116,0.74517,0.76155,0.69527
