0.56242,0.61409,0.66934,0.69199,0.71293,0.60322,0.55898,0.61589,0.61521,0.57846
0.87748,0.86166,0.93648,0.93303,0.93862,0.8367,0.79885,0.80832,0.87625,0.87166
0.67868,0.6981,0.75163,0.71876,0.67374,0.66818,0.65531,0.68847,0.69214,0.65522
0.73644,0.75993,0.78888,0.76292,0.73641,0.71267,0.71249,0.78896,0.63473,0.61258
0.75927,0.76693,0.8068,0.7546,0.74558,0.76411,0.77984,0.79321,0.76928,0.69584
