0.59993,0.62841,0.7146,0.69185,0.70786,0.62223,0.55474,0.54254,0.65766,0.62192
0.8862,0.8616,0.95075,0.93709,0.94926,0.86022,0.78917,0.80636,0.89797,0.90073
0.64435,0.66167,0.68764,0.68902,0.67898,0.62173,0.64729,0.67697,0.63844,0.62802
0.7575,0.74144,0.85747,0.82744,0.74269,0.79106,0.74744,0.78558,0.74296,0.75851
0.74636,0.80168,0.77346,0.77268,0.74377,0.76208,0.78289,0.77199,0.7775,0.75016
